U110385908000114037201956     1255800       TORRES FOMENTO MERCANTIL COMERCIAL E EMPRESARIAL??????????
E210385908000114442           PIRULITO CHERRY MIX C/50                          PC    +000000000
E210385908000114444           PIRULITO CHERRY POP MORANGO                       PC    +000000000
E210385908000114495           LEITE MOLICO DES.                                 UNI   +000000000
E210385908000114879           SAND HAV COLOR TURQUESA 43/44                     PC    +000000000
E210385908000114449           PIRULITO PARABENS BRIGADEIRO C/50                 PC    +000000000
E210385908000114612           CERVEJA NOVA SCHIN 1000ML C/RETORNO               CX    +000000000
E210385908000114464           PIRULITO CHERRY POP CEREJA                        PC    +000002400
E210385908000114466           POLIDOR ALUMINIO RISO 12X500ML                    CX    +000000000
E210385908000114468           PRESTOBARBA GILLETTE                              UNI   +000000000
E210385908000114469           DOCILE SORT C/60                                  UNI   +000002600
E210385908000114472           RED BULL                                          UNI   +001034200
E210385908000114473           RON CARTA BRANCA                                  L     +000000000
E210385908000114474           RON CRISTAL                                       L     +000098600
E210385908000114476           SABAO ARCOVERDE 20X500G                           CX    +000000000
E210385908000114478           SABAO ARCOVERDE PLUS LIMAO                        CX    +000000000
E210385908000114480           SABAO FENEME 20X500G                              CX    +000000000
E210385908000114481           SABAO FENEME PLUS 20X500G                         CX    +000000000
E210385908000114498           STIKADINHO MORANGO C/30                           UNI   +000000000
E210385908000114558           VINHO BONFILIO TONET TINTO SUAVE 750 ML           L     +000000000
E210385908000114553           HALLS CREAMY CER/CHO                              CX    +000000000
E210385908000114514           REFRESCO FRESH ABACAXI 15X20G                     CX    +000014000
E210385908000114515           REFRESCO FRESH CAJA 15X20G                        CX    +000000000
E210385908000114516           REFRESCO FRESH CAJU 15X20G                        CX    +000008600
E210385908000114517           REFRESCO FRESH GOIABA 15X20G                      CX    +000000000
E210385908000114518           REFRESCO FRESH GRAVIOLA 15X20G                    CX    +000000000
E210385908000114519           REFRESCO FRESH MANGA 15X20G                       CX    +000008700
E210385908000114520           REFRESCO FRESH MARACUJA 15X20G                    CX    +000048300
E210385908000114521           REFRESCO FRESH MORANGO 15X20G                     CX    +000036900
E210385908000114522           REFRESCO FRESH TANGERINA 15X20G                   CX    +000009500
E210385908000114523           REFRESCO FRESH UVA 15X20G                         CX    +000038500
E210385908000114524           REFRESCO FRESH LARANJA 15X20G                     CX    +000102400
E210385908000114613           PIPOCA GRAVATA NORDESTE                           PC????+000000000
E210385908000114530           TAMPICO 27X200 ML                                 CX    +000000000
E210385908000114531           TAMPICO 12X330 ML                                 PC    +000000000
E210385908000114542           WHISKY JOHNNIE BLACK                              L     +000000000
E210385908000114543           VINHO PADRE CICERO 890 ML                         L     +000253700
E210385908000114878           SAND HAV COLOR TURQUESA 37/38                     PC    +000000000
E210385908000114544           VINHO PADRE CICERO GARRAFÃO                       UNI   +000000000
E210385908000114552           HALLS MOR/CHOC CREAMY                             CX    +000000000
E210385908000114557           TAMPICO 6X1000ML                                  PC    +000000000
E210385908000114560           LAMPADA OSRAM 40W                                 PC    +000000000
E210385908000114561           LAMPADA OSRAM 60W                                 PC    +000000000
E210385908000114563           TODDYNHO CHOCOLATE C/27                           CX    +000087600
E210385908000114606           PALITOS THEOTO  25X100UN                          PC    +000000000
E210385908000114607           FITA DUREX C/ 5X30MT                              PC    +000022300
E210385908000114570           FUSION LATA 250 ML                                UNI   +000002100
E210385908000114571           CAÇULINHA GUARANA                                 PC????+000000000
E210385908000114572           CAÇULINHA SODA                                    PC????+000000000
E210385908000114573           CAÇULINHA SUKITA                                  PC    +000000100
E210385908000114574           CAÇULINHA PEPSI                                   PC    +000000000
E210385908000114575           PIRULITO CHERRY POP BLACK                         PC    +000000000
E210385908000114576           KUAT 2000 ML                                      PC    +000000600
E210385908000114577           VINAGRE MURIONGO 12X500 ML                        PC    +000000100
E210385908000114578           VINAGRE FIGUEIRA 12X250 ML                        CX    +000000000
E210385908000114641           TRIDENT INTENSE                                   CX    +000006300
E210385908000114642           TRIDENT ROCK IN RIO HORT.                         CX    +000000000
E210385908000114644           SAND HAV COLOR AZUL 27/28                         PC    +000000000
E210385908000114645           SAND HAV TRAD AZUL 31/32                          PC    +000000000
E210385908000114646           SAND HAV COLOR AZUL 35/36                         PC    +000000000
E210385908000114647           SAND HAV COLOR AZUL 37/38                         PC    +000000000
E210385908000114648           SAND HAV COLOR AZUL 39/40                         PC    +000000000
E210385908000114649           SAND HAV COLOR AZUL 41/42                         PC    +000000000
E210385908000114650           SAND HAV COLOR AZUL 43/44                         PC    +000000000
E210385908000114658           HALLS CREAMY MARACUJÁ                             CX    +000000000
E210385908000114659           REFRESCO FRESH LIMÃO                              CX    +000007200
E210385908000114660           REFRESCO FRESH FRUTAS VERMELHAS                   CX    +000000000
E210385908000114661           FREEGELLS UVA VERDE                               CX    +000000000
E210385908000114662           HALLS MEL/LIMÃO                                   CX    +000000000
E210385908000114663           FREEGELLS AZEDINHO MORANGO                        CX    +000000000
E210385908000114664           REFRESCO FRESH GUARANÁ                            CX    +000002100
E210385908000114668           PIRULITO PIFF POP NAPOLITANO                      PC    +000000000
E210385908000114670           VINHO CARRETEIRO SUAVE 2L                         L     +000037200
E210385908000114671           MUCILON SACHÊ                                     UNI   +000000000
E210385908000114672           NESCAU EM PÓ                                      UNI   +000000000
E210385908000114673           FARINHA LÁCTEA NESTLÉ SACHÊ                       UNI   +000000000
E210385908000114877           SAND HAV COLOR PRETO  43/44                       PC    +000000000
E210385908000114674           NESCAFÉ ORIGINAL SACHÊ                            UNI   +000000000
E210385908000114675           PETACA CAMPARI 200 ML                             UNI???+000000000
E210385908000114676           VODKA SKYY 980 ML                                 L     +000062400
E210385908000114677           PETACA WHISKY OLD EIGHT 200 ML                    UNI   +000000000
E210385908000114682           BISCOITO MARIA VITARELLA 20X400G                  CX    +000000000
E210385908000114683           MACARRÃO INST. GALINHA C/48                       CX    +000000000
E210385908000114684           MACARRÃO INST. GALINHA CAIPIRA C/48               CX    +000021300
E210385908000114685           MACARRÃO INST. CARNE                              CX    +000006400
E210385908000114688           VINHO CANTINA DA SERRA 880 ML                     L     +000000000
E210385908000114689           BISC RECH TRELOSO 30X130 G FLOCOS                 CX    +000000000
E210385908000114690           BISCOITO  MAIZENA VITARELLA 20X400 G              CX????+000003900
E210385908000114691           BISC WAF TRELOSO CHOC. 40X35 G                    CX    +000000000
